com.samsung.shealth.tracker.pedometer_step_count,6266001,2
,,0,8,2024-06-24 21:24:00.000,,,2024-06-24 21:24:59.000,2024-06-24 21:24:59.000,8,1.2463567,6.400017,0.42181444,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 21:24:59.000,5ae84459-ece1-f3c1-039a-2145023d6a9a,
,,0,12,2024-06-24 21:25:00.000,,,2024-06-24 21:26:58.000,2024-06-24 21:25:59.000,12,1.1013645,9.600037,0.6511946,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 21:25:59.000,6b3fd240-151b-900a-bff7-7240ba6d1287,
,,0,24,2024-06-24 21:52:00.000,,,2024-06-24 21:52:59.000,2024-06-24 21:52:59.000,24,1.5581098,19.20005,1.2298765,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 21:52:59.000,7cbbede8-2490-d7c2-3082-3e86ef114ca5,
,,15,0,2024-06-24 21:53:00.000,,,2024-06-24 21:53:59.000,2024-06-24 21:53:59.000,15,4.0104165,13.20005,0.9878788,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 21:53:59.000,90ba7511-2131-9890-bb2a-ea4c9cad7bd4,
,,0,34,2024-06-24 21:58:00.000,,,2024-06-24 21:58:59.000,2024-06-24 21:58:59.000,34,1.24737,27.200104,1.8041668,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 21:58:59.000,92020940-35ea-5964-bb4a-76267de54d3c,
,,0,32,2024-06-24 22:23:00.000,,,2024-06-24 22:23:59.000,2024-06-24 22:23:59.000,32,1.3205714,25.600098,1.6783524,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:23:59.000,7214acc6-158b-f6b3-a908-4a8f70401bf8,
,,0,18,2024-06-24 22:26:00.000,,,2024-06-24 22:26:59.000,2024-06-24 22:26:59.000,18,1.4671444,14.400055,0.93465614,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:26:59.000,b928e454-e57f-7c2c-7e52-6cfbaa70f5ce,
,,0,22,2024-06-24 22:27:00.000,,,2024-06-24 22:27:59.000,2024-06-24 22:27:59.000,22,1.1236256,17.600067,1.1431332,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:27:59.000,825ccf93-09dd-519d-7463-0f3b2e3e8809,
,,0,20,2024-06-24 22:31:00.000,,,2024-06-24 22:31:59.000,2024-06-24 22:31:59.000,20,1.3439323,16.000061,1.0466738,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:31:59.000,d1f15ae6-c82f-ded5-bdef-6133e5b7e6aa,
,,0,50,2024-06-24 22:36:00.000,,,2024-06-24 22:36:59.000,2024-06-24 22:36:59.000,50,1.3160039,39.999847,2.5500565,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:36:59.000,6b0f07ea-4adc-6138-3d4d-06c44ab32e6c,
,,0,37,2024-06-24 22:40:00.000,,,2024-06-24 22:40:59.000,2024-06-24 22:40:59.000,37,1.3438811,29.59961,1.934185,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:40:59.000,f25eb33c-ab3d-97fa-777e-30e5c575d3b5,
,,0,30,2024-06-24 22:42:00.000,,,2024-06-24 22:42:59.000,2024-06-24 22:42:59.000,30,1.4889454,23.999756,1.4954662,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:42:59.000,6cc15bcd-2c4e-3b16-99bc-5b9accd1ddbb,
,,0,73,2024-06-24 22:45:00.000,,,2024-06-24 22:45:59.000,2024-06-24 22:45:59.000,73,1.6446084,58.39917,3.5850277,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:45:59.000,4c682a16-27b6-6a2f-45fb-91b91db65e0c,
,,0,69,2024-06-24 22:46:00.000,,,2024-06-24 22:46:59.000,2024-06-24 22:46:59.000,69,1.6257986,55.19922,3.4030037,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:46:59.000,c3323ab0-a47f-4e6d-0e55-15d49cac5fc2,
,,0,65,2024-06-24 22:47:00.000,,,2024-06-24 22:47:59.000,2024-06-24 22:47:59.000,65,1.7155946,51.999207,3.143797,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:47:59.000,f808856c-ab6e-c2a8-ed67-8cd60dc4cea6,
,,0,65,2024-06-24 22:48:00.000,,,2024-06-24 22:48:59.000,2024-06-24 22:48:59.000,65,1.7498512,51.999207,3.1377277,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:48:59.000,f945079e-68a4-f2c4-bcf1-11ddd5b46a14,
,,0,66,2024-06-24 22:49:00.000,,,2024-06-24 22:49:59.000,2024-06-24 22:49:59.000,66,1.7642409,52.799194,3.1676826,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:49:59.000,f9ad12bb-8307-f7dc-66fd-b2ad96e9444e,
,,0,72,2024-06-24 22:50:00.000,,,2024-06-24 22:50:59.000,2024-06-24 22:50:59.000,72,1.7009984,57.59912,3.4768257,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:50:59.000,f6dc4f7b-6ea8-df53-cea4-d05916d9619b,
,,0,66,2024-06-24 22:51:00.000,,,2024-06-24 22:51:59.000,2024-06-24 22:51:59.000,66,1.700754,52.799194,3.184063,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:51:59.000,ab7af884-b4a0-a5fd-e81b-91c26b7cb6bf,
,,0,62,2024-06-24 22:52:00.000,,,2024-06-24 22:52:59.000,2024-06-24 22:52:59.000,62,1.684665,49.599243,3.0132294,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:52:59.000,a499858c-5b79-c50d-92a2-3e99db6e8e00,
,,0,69,2024-06-24 22:53:00.000,,,2024-06-24 22:53:59.000,2024-06-24 22:53:59.000,69,1.796265,55.199158,3.3080482,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:53:59.000,d253178f-4995-9d40-be33-a90620b6ac16,
,,0,69,2024-06-24 22:54:00.000,,,2024-06-24 22:54:59.000,2024-06-24 22:54:59.000,69,1.8012173,55.199158,3.3063316,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:54:59.000,0dbf523b-fca5-de25-0948-37d6e223cf0b,
,,0,11,2024-06-24 22:55:00.000,,,2024-06-24 22:55:59.000,2024-06-24 22:55:59.000,11,1.7692308,8.799866,0.5663147,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 22:55:59.000,c97df4c7-51d1-8d54-629a-37f6d7688d26,
,,0,22,2024-06-24 23:01:00.000,,,2024-06-24 23:01:59.000,2024-06-24 23:01:59.000,22,1.1845595,17.599731,1.1327362,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 23:01:59.000,cd220977-5e22-24af-e7f7-bd3795fea071,
,,0,4,2024-06-24 23:02:00.000,,,2024-06-24 23:02:59.000,2024-06-24 23:02:59.000,4,1.8325322,3.1999512,0.1913948,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 23:02:59.000,9e637496-854a-cde8-cc2b-e4812b5b9f5c,
,,0,18,2024-06-24 23:11:00.000,,,2024-06-24 23:11:59.000,2024-06-24 23:11:59.000,18,1.3281089,14.39978,0.9247856,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 23:11:59.000,258a4d2c-1d6d-9ba8-fdc0-bdade367ef86,
,,0,17,2024-06-24 23:16:00.000,,,2024-06-24 23:16:59.000,2024-06-24 23:16:59.000,17,1.5787337,15.099731,1.1685143,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 23:16:59.000,388f753a-7c9d-6f19-34cb-0c972e453c1a,
,,0,44,2024-06-24 23:17:00.000,,,2024-06-24 23:17:59.000,2024-06-24 23:17:59.000,44,1.384179,35.199463,2.3023148,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-24 23:17:59.000,10f60a1d-c461-09b6-2d65-604d7e1bdd46,
,,0,27,2024-06-25 21:24:00.000,,,2024-06-25 21:24:59.000,2024-06-25 21:24:59.000,27,1.6812146,21.9,1.392771,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 21:24:59.000,68d8fcc4-1b10-ff8a-6953-1fa3c4e68c73,
,,0,41,2024-06-25 21:25:00.000,,,2024-06-25 21:29:32.000,2024-06-25 21:25:59.000,41,1.4681759,32.799973,2.0510545,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 21:25:59.000,cdd17d9e-de2b-ced2-e71f-ea6c24404f04,
,,0,15,2024-06-25 21:29:00.000,,,2024-06-25 21:31:32.000,2024-06-25 21:29:59.000,15,1.3392857,12.000004,0.75617385,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 21:29:59.000,f45e3330-c1e6-ee0b-4ece-6bb90b4e399f,
,,0,18,2024-06-25 22:02:00.000,,,2024-06-25 22:02:59.000,2024-06-25 22:02:59.000,18,1.0767235,14.40004,0.98392296,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:02:59.000,f6b70c93-b3c4-6923-97cf-be32407931a7,
,,0,15,2024-06-25 22:05:00.000,,,2024-06-25 22:05:59.000,2024-06-25 22:05:59.000,15,1.114551,12.0000305,0.8067455,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:05:59.000,fac100af-be8c-e334-8e77-715a22c18b98,
,,0,35,2024-06-25 22:11:00.000,,,2024-06-25 22:11:59.000,2024-06-25 22:11:59.000,35,1.46093,28.000069,1.7834969,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:11:59.000,55718a70-d036-98fe-fc59-2d4a15ca29ef,
,,0,31,2024-06-25 22:12:00.000,,,2024-06-25 22:12:59.000,2024-06-25 22:12:59.000,31,1.3778837,24.800095,1.5556073,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:12:59.000,5d26436c-a865-9409-6cd2-7f48ba54bfba,
,,0,13,2024-06-25 22:16:00.000,,,2024-06-25 22:16:59.000,2024-06-25 22:16:59.000,13,1.2920588,10.40004,0.66837215,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:16:59.000,5220c671-c87a-8aa1-7653-23c6b98cd304,
,,0,17,2024-06-25 22:30:00.000,,,2024-06-25 22:30:59.000,2024-06-25 22:30:59.000,17,1.1941313,15.40007,1.2123661,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:30:59.000,ee225893-5f35-ab88-bf86-3db91ac3ad9b,
,,0,22,2024-06-25 22:32:00.000,,,2024-06-25 22:32:59.000,2024-06-25 22:32:59.000,22,1.5490761,17.600067,1.1005774,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:32:59.000,261b1ac8-be5a-d12a-a6f4-865e4694c0e3,
,,0,64,2024-06-25 22:33:00.000,,,2024-06-25 22:33:59.000,2024-06-25 22:33:59.000,64,1.2786926,51.200195,3.3108568,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:33:59.000,4eceaf12-a300-fda1-aa61-8fed3fafc162,
,,0,55,2024-06-25 22:34:00.000,,,2024-06-25 22:34:59.000,2024-06-25 22:34:59.000,55,1.4352889,43.999847,2.7913837,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:34:59.000,a70df822-66b6-4cd6-cc88-d43b65f4f589,
,,0,76,2024-06-25 22:35:00.000,,,2024-06-25 22:35:59.000,2024-06-25 22:35:59.000,76,1.5318246,60.799408,3.8184795,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:35:59.000,f2e62b93-9b15-495e-657a-5da41a5179ea,
,,0,51,2024-06-25 22:36:00.000,,,2024-06-25 22:36:59.000,2024-06-25 22:36:59.000,51,1.4284955,40.79956,2.595562,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:36:59.000,41f6292d-c928-2997-5c9a-e6d248e3559a,
,,0,63,2024-06-25 22:37:00.000,,,2024-06-25 22:37:59.000,2024-06-25 22:37:59.000,63,1.4360394,50.39972,3.2278595,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:37:59.000,24e2cd5d-e034-65ab-5457-d37dd719ae06,
,,1,34,2024-06-25 22:38:00.000,,,2024-06-25 22:38:59.000,2024-06-25 22:38:59.000,35,1.5553792,28.299713,1.8490143,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:38:59.000,2b9e97a6-3d92-61e7-cfc9-34d7492eb960,
,,0,79,2024-06-25 22:39:00.000,,,2024-06-25 22:39:59.000,2024-06-25 22:39:59.000,79,1.2960533,63.19928,4.1066475,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:39:59.000,a3ecbd32-b398-3bd8-9c6a-9c4b21629ede,
,,0,61,2024-06-25 22:40:00.000,,,2024-06-25 22:40:59.000,2024-06-25 22:40:59.000,61,1.4613016,48.799255,3.1311684,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:40:59.000,1f6d523a-f7f7-9557-f0b0-891e9625c6c8,
,,0,37,2024-06-25 22:41:00.000,,,2024-06-25 22:42:16.000,2024-06-25 22:41:59.000,37,1.4348208,29.599548,1.8756485,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:41:59.000,8a25e31c-9472-aa09-9dc0-eed24ee681ed,
,,0,16,2024-06-25 22:42:00.000,,,2024-06-25 22:42:59.000,2024-06-25 22:42:59.000,16,1.0906696,12.799805,0.84218216,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:42:59.000,481e8779-0caf-fd9f-bebe-07612489a20c,
,,0,16,2024-06-25 22:43:00.000,,,2024-06-25 22:43:59.000,2024-06-25 22:43:59.000,16,1.6494514,12.799805,0.7969475,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:43:59.000,bb2d9a40-23f5-9e21-d966-08508229ae8e,
,,0,37,2024-06-25 22:44:00.000,,,2024-06-25 22:44:59.000,2024-06-25 22:44:59.000,37,1.5212271,29.599548,1.9130173,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:44:59.000,357a0333-cd2b-f595-b5e8-b5c33ad805a8,
,,0,12,2024-06-25 22:45:00.000,,,2024-06-25 22:45:59.000,2024-06-25 22:45:59.000,12,1.5461279,9.5998535,0.63352203,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:45:59.000,17b02407-13d2-f7ec-f8df-c1e1e9826276,
,,0,42,2024-06-25 22:46:00.000,,,2024-06-25 22:46:59.000,2024-06-25 22:46:59.000,42,1.1743686,33.599487,2.2421494,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:46:59.000,8b86d362-e0c3-3c48-319e-d5806d7953dc,
,,0,31,2024-06-25 22:47:00.000,,,2024-06-26 21:10:50.000,2024-06-25 22:47:59.000,31,1.1104643,24.799622,1.6461449,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-06-25 22:47:59.000,949093d3-6744-b3e1-6e3d-257b9c614e57,
,,0,22,2024-07-06 10:22:00.000,,,2024-07-06 10:22:59.000,2024-07-06 10:22:59.000,22,1.474866,17.600002,1.1384494,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 10:22:59.000,4a183d98-ee36-74d2-e905-a6c018528c26,
,,0,2,2024-07-06 10:23:00.000,,,2024-07-06 10:23:59.000,2024-07-06 10:23:59.000,2,1.5362319,1.6000004,0.099339604,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 10:23:59.000,c068abee-77cb-3a72-5b5a-304459d0b311,
,,0,48,2024-07-06 10:25:00.000,,,2024-07-06 10:25:59.000,2024-07-06 10:25:59.000,48,1.5722351,38.399963,2.4195547,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 10:25:59.000,45cd8980-3821-09db-479d-d7490cd4d208,
,,0,24,2024-07-06 10:26:00.000,,,2024-07-06 10:26:59.000,2024-07-06 10:26:59.000,24,1.6234839,19.200027,1.2286174,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 10:26:59.000,43c63fc7-205a-938c-c02e-acb5079b84b8,
,,0,57,2024-07-06 10:27:00.000,,,2024-07-06 10:27:59.000,2024-07-06 10:27:59.000,57,1.5567969,45.600136,2.9153647,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 10:27:59.000,51d0895b-cd83-213c-7c6a-d86d0c3b4d57,
,,0,13,2024-07-06 10:28:00.000,,,2024-07-06 10:28:59.000,2024-07-06 10:28:59.000,13,1.5121797,10.400024,0.65161514,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 10:28:59.000,17ebd967-b0e7-6d21-418d-1c2a57495f39,
,,0,14,2024-07-06 10:30:00.000,,,2024-07-06 10:30:59.000,2024-07-06 10:30:59.000,14,1.3066378,11.200043,0.7236223,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 10:30:59.000,21818284-3d01-7bab-9d56-32ad1723c634,
,,0,69,2024-07-06 10:31:00.000,,,2024-07-06 10:31:59.000,2024-07-06 10:31:59.000,69,1.2965307,55.20021,3.498252,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 10:31:59.000,6f761f29-e9c1-9a8d-b5f1-49dab88d590a,
,,0,38,2024-07-06 10:32:00.000,,,2024-07-06 10:32:59.000,2024-07-06 10:32:59.000,38,1.3954505,30.400116,1.971098,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 10:32:59.000,a3a93f43-fb80-df20-f029-babde3d7d48d,
,,0,16,2024-07-06 10:34:00.000,,,2024-07-06 10:34:59.000,2024-07-06 10:34:59.000,16,1.2732842,12.800049,0.85223675,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 10:34:59.000,7ac75a59-3d87-dc4f-b05c-cc3c226281bd,
,,16,0,2024-07-06 10:37:00.000,,,2024-07-06 10:37:59.000,2024-07-06 10:37:59.000,16,2.253344,17.000092,1.6175823,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 10:37:59.000,13660484-462f-7ccf-9e06-97808b6194a0,
,,16,63,2024-07-06 10:38:00.000,,,2024-07-06 10:38:59.000,2024-07-06 10:38:59.000,79,1.4332016,64.099335,4.0563183,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 10:38:59.000,cf222444-e3d0-9c37-72b1-72f2da6afba5,
,,0,20,2024-07-06 10:59:00.000,,,2024-07-06 10:59:59.000,2024-07-06 10:59:59.000,20,1.266323,15.999786,1.0530739,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 10:59:59.000,c20c502e-58d6-eb15-09f5-a0dd29a3f6dd,
,,0,5,2024-07-06 11:00:00.000,,,2024-07-06 11:00:59.000,2024-07-06 11:00:59.000,5,1.6788472,3.9999695,0.24562073,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 11:00:59.000,ec7ef745-cb6f-2700-f5e7-a8453b2c3204,
,,0,18,2024-07-06 11:07:00.000,,,2024-07-06 11:07:59.000,2024-07-06 11:07:59.000,18,1.3109258,14.399841,0.97629356,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 11:07:59.000,5e353920-e227-86bb-b344-0829e7ee9f46,
,,0,16,2024-07-06 11:08:00.000,,,2024-07-06 11:08:59.000,2024-07-06 11:08:59.000,16,1.2083334,12.799835,0.8404503,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 11:08:59.000,b43efcf1-d323-639b-0004-fd7c565060cf,
,,0,17,2024-07-06 11:37:00.000,,,2024-07-06 11:41:26.000,2024-07-06 11:37:59.000,17,1.438093,13.5998535,0.8479214,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 11:37:59.000,e1c28bfb-358d-424e-9b99-37a0dc66f908,
,,0,39,2024-07-06 11:43:00.000,,,2024-07-06 11:43:59.000,2024-07-06 11:43:59.000,39,1.2476066,31.199646,2.0611668,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 11:43:59.000,f6aae904-9bf7-4256-f336-84745665b388,
,,0,17,2024-07-06 11:55:00.000,,,2024-07-06 11:55:59.000,2024-07-06 11:55:59.000,17,1.2732842,13.599884,0.8920975,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 11:55:59.000,22daa2b5-5ef2-c2cb-da6f-c44920a168b9,
,,0,19,2024-07-06 11:57:00.000,,,2024-07-06 11:57:59.000,2024-07-06 11:57:59.000,19,1.2930022,15.199799,0.9481106,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 11:57:59.000,46356326-ecde-8d0e-8a95-cd119c66f46b,
,,0,23,2024-07-06 11:58:00.000,,,2024-07-06 11:58:59.000,2024-07-06 11:58:59.000,23,1.2130766,18.39972,1.2215691,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 11:58:59.000,7cbacaab-4c1f-57b4-31bc-8309b3c63cf1,
,,0,57,2024-07-06 12:00:00.000,,,2024-07-06 12:00:59.000,2024-07-06 12:00:59.000,57,1.4918653,45.599396,2.8396873,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 12:00:59.000,f9db7c68-4818-ded5-0189-9c8523ff243a,
,,4,112,2024-07-06 12:01:00.000,,,2024-07-06 12:01:59.000,2024-07-06 12:01:59.000,116,1.6936991,93.9986,5.903057,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 12:01:59.000,49e15232-1db5-1c35-351e-4d642ade8623,
,,0,114,2024-07-06 12:02:00.000,,,2024-07-06 12:02:59.000,2024-07-06 12:02:59.000,114,1.6221491,91.19861,5.5845337,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 12:02:59.000,a1642f8a-b237-a739-a5bb-5cdb651a3422,
,,0,112,2024-07-06 12:03:00.000,,,2024-07-06 12:03:59.000,2024-07-06 12:03:59.000,112,1.6201586,89.59863,5.4999695,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 12:03:59.000,34450729-389f-d9e8-4d9c-0391da3240a8,
,,0,77,2024-07-06 12:04:00.000,,,2024-07-06 12:04:59.000,2024-07-06 12:04:59.000,77,1.4335402,61.59906,3.9099998,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 12:04:59.000,73a7c79a-b572-aaf7-0607-43439deaa24d,
,,0,18,2024-07-06 12:06:00.000,,,2024-07-06 12:06:59.000,2024-07-06 12:06:59.000,18,1.1601894,14.39978,0.9313812,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 12:06:59.000,49a2e6c4-74d4-2542-1a13-caf39e8960ed,
,,0,15,2024-07-06 12:08:00.000,,,2024-07-06 12:08:59.000,2024-07-06 12:08:59.000,15,1.2916666,11.999817,0.7945709,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 12:08:59.000,4660a891-64a9-3c27-4163-8534d46b3c52,
,,0,101,2024-07-06 12:09:00.000,,,2024-07-06 12:09:59.000,2024-07-06 12:09:59.000,101,1.4869831,80.79877,5.1407585,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 12:09:59.000,aab56856-c211-9c03-c468-08b60702d53d,
,,0,104,2024-07-06 12:10:00.000,,,2024-07-06 12:10:59.000,2024-07-06 12:10:59.000,104,1.4349903,83.199585,5.1847076,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 12:10:59.000,af1233ee-df57-d427-607f-2309dd1d3a32,
,,0,94,2024-07-06 12:11:00.000,,,2024-07-06 12:11:59.000,2024-07-06 12:11:59.000,94,1.3177963,75.20459,4.8910522,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 12:11:59.000,14752d10-203a-fc87-591e-edb3c896eecd,
,,0,101,2024-07-06 12:12:00.000,,,2024-07-06 12:12:59.000,2024-07-06 12:12:59.000,101,1.3912264,80.80493,5.1660843,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 12:12:59.000,bd0905c3-5607-b0cd-170a-b3abc5be0f41,
